name,lat,long,city
412,Placerville Airport,38.724201202393,-120.75299835205,Placerville
413,Dubuque Regional Airport,42.402,-90.709503,Dubuque
414,Shenandoah Valley Regional Airport,38.263802,-78.8964,Weyers Cave
415,Bowling Green Warren County Regional Airport,36.964500427199994,-86.41970062259999,Bowling Green
416,Ukiah Municipal Airport,39.125999,-123.200996,Ukiah
417,Boulder City Municipal Airport,35.947498,-114.861,Boulder City
418,Barstow Daggett Airport,34.85369873,-116.7870026,Daggett
419,Norwood Memorial Airport,42.1904983521,-71.1728973389,Norwood
420,Visalia Municipal Airport,36.318699,-119.392998,Visalia
421,Hernando County Airport,28.47360039,-82.45539856,Brooksville
422,McKinney National Airport,33.177898,-96.5905,Dallas
423,Denton Municipal Airport,33.2006988525,-97.19799804690001,Denton
424,Cavern City Air Terminal,32.337501525878906,-104.26300048828125,Carlsbad
425,Garden City Regional Airport,37.9275016785,-100.723999023,Garden City
426,Brainerd Lakes Regional Airport,46.402861,-94.129727,Brainerd
427,Sawyer International Airport,46.3536,-87.395401,Gwinn
428,Montrose Regional Airport,38.5098,-107.893997,Montrose
429,Tuscaloosa Regional Airport,33.220600128174,-87.611396789551,Tuscaloosa
430,Bremerton National Airport,47.490200042725,-122.76499938965,Bremerton
431,Coeur D'Alene - Pappy Boyington Field,47.77429962,-116.8199997,Coeur d'Alene
432,Grand Strand Airport,33.8116989136,-78.72389984130001,North Myrtle Beach
433,San Marcos Regional Airport,29.8927,-97.862999,San Marcos
434,Wendover Airport,40.7187004089,-114.03099823,Wendover
435,Winslow Lindbergh Regional Airport,35.021900177,-110.722999573,Winslow
436,Block Island State Airport,41.1680984497,-71.577796936,Block Island
437,Ann Arbor Municipal Airport,42.2229995728,-83.74559783939999,Ann Arbor
438,Apple Valley Airport,34.575298309299995,-117.185997009,Apple Valley
439,Danbury Municipal Airport,41.371498107899995,-73.48220062259999,Danbury
440,Hollister Municipal Airport,36.8932991028,-121.410003662,Hollister
441,Lee's Summit Municipal Airport,38.95970154,-94.37139893,Lee's Summit
442,Marana Regional Airport,32.409065,-111.216199,Marana
443,Anoka County-Blaine (Janes Field) Airport,45.145,-93.211401,Minneapolis
444,Oceanside Municipal Airport,33.217947,-117.351683,Oceanside
445,Payson Airport,34.256801605225,-111.33899688721,Payson
446,Willows Glenn County Airport,39.51639938,-122.2180023,Willows
447,Panama City-Bay Co International Airport,30.212099,-85.6828,Panama City
448,Rickenbacker International Airport,39.813801,-82.927803,Columbus
449,Arnold Palmer Regional Airport,40.275902,-79.4048,Latrobe
450,Reading Regional Airport (Carl A Spaatz Field),40.378502,-75.965202,Reading
451,New Castle Airport,39.67869949,-75.60649872,Wilmington
452,San Bernardino International Airport,34.095402,-117.235001,San Bernardino
453,Olympia Regional Airport,46.9693985,-122.9029999,Olympia
454,Conroe-North Houston Regional Airport,30.351801,-95.414497,Houston
455,Hutchinson Municipal Airport,38.0654983521,-97.86060333250002,Hutchinson
456,Concord Municipal Airport,43.20270157,-71.50229645,Concord
457,Greenville Downtown Airport,34.847903,-82.350217,Greenville
458,Stinson Municipal Airport,29.336999893188,-98.471099853516,San Antonio
459,Arlington Municipal Airport,48.16070175,-122.1589966,Arlington
460,Brenham Municipal Airport,30.21899986,-96.3742981,Brenham
461,Fond du Lac County Airport,43.7711982727,-88.48840332030001,Fond du Lac
462,Southern Wisconsin Regional Airport,42.620300293,-89.0416030884,Janesville
463,Rio Vista Municipal Airport,38.19340133666992,-121.7040023803711,Rio Vista
464,Albert Whitted Airport,27.7651,-82.626999,St Petersburg
465,Central Nebraska Regional Airport,40.967498779296875,-98.30960083007812,Grand Island
466,Ketchikan International Airport,55.35559845,-131.7140045,Ketchikan
467,Crater Lake-Klamath Regional Airport,42.156101,-121.733002,Klamath Falls
468,Key Field / Meridian Regional Airport,32.3326,-88.7519,Meridian
469,Pocatello Regional Airport,42.9098014831543,-112.59600067138672,Pocatello
470,Salisbury Ocean City Wicomico Regional Airport,38.34049987792969,-75.51029968261719,Salisbury
471,Youngstown Warren Regional Airport,41.26070023,-80.67910004,Youngstown/Warren
472,Concord-Padgett Regional Airport,35.387798,-80.709099,Concord
473,Rosecrans Memorial Airport,39.771900177002,-94.909698486328,St Joseph
474,Lawrence Municipal Airport,42.717201232899995,-71.1233978271,Lawrence
475,Tacoma Narrows Airport,47.26789856,-122.5780029,Tacoma
476,Aurora State Airport,45.247100830078125,-122.7699966430664,Aurora
477,Double Eagle II Airport,35.145198822021484,-106.79499816894531,Albuquerque
478,Arlington Municipal Airport,32.66389846801758,-97.09429931640625,Arlington
479,San Gabriel Valley Airport,34.086102,-118.035004,El Monte
480,Brackett Field,34.091598510742,-117.78199768066,La Verne
481,John C Tune Airport,36.18239974975586,-86.88670349121094,Nashville
482,Alexandria International Airport,31.3274,-92.549797,Alexandria
483,Rutland - Southern Vermont Regional Airport,43.5294,-72.9496,Rutland
484,Joslin Field Magic Valley Regional Airport,42.4818,-114.487999,Twin Falls
485,Pullman Moscow Regional Airport,46.7439,-117.110001,Pullman/Moscow
486,Smith Reynolds Airport,36.13370132446289,-80.22200012207031,Winston Salem
487,Delaware County Johnson Field,40.242298,-85.395897,Muncie
488,Yellowstone Airport,44.68840027,-111.1179962,West Yellowstone
489,Ellington Airport,29.607299804700002,-95.1587982178,Houston
490,Leesburg International Airport,28.82309914,-81.80870056,Leesburg
491,Orcas Island Airport,48.7081985474,-122.910003662,Eastsound
492,Bend Municipal Airport,44.09479904,-121.2009964,Bend
493,Borrego Valley Airport,33.2589988708,-116.320999146,Borrego Springs
494,Hampton Roads Executive Airport,36.780391,-76.44881,Chesapeake
495,Gillespie County Airport,30.243200302124023,-98.9092025756836,Fredericksburg
496,Eagle Creek Airpark,39.830699920654,-86.294403076172,Indianapolis
497,Kerrville / Kerr County Airport at Louis Schreiner Field,29.9767,-99.085701,Kerrville
498,Lampson Field,38.9906005859,-122.901000977,Lakeport
499,Lawrence Municipal Airport,39.01119995,-95.21659851,Lawrence
500,Vance Brand Airport,40.1637001,-105.163002,Longmont
501,Mackinac Island Airport,45.86489868,-84.63729858,Mackinac Island
502,Mariposa Yosemite Airport,37.5108985901,-120.040000916,Mariposa
503,Mojave Airport,35.05939865,-118.1520004,Mojave
504,Oceano County Airport,35.10139846801758,-120.62200164794922,Oceano
505,Okeechobee County Airport,27.262800216699997,-80.8498001099,Okeechobee
506,Ramona Airport,33.0392,-116.915001,Ramona
507,Scappoose Industrial Airpark,45.770999908447266,-122.86199951171875,Scappoose
508,Tillamook Airport,45.4182014465,-123.814002991,Tillamook
509,Williamsburg Jamestown Airport,37.239201,-76.716103,Williamsburg
510,Southwest Oregon Regional Airport,43.41709899902344,-124.24600219726562,North Bend
511,Pierre Regional Airport,44.38270187,-100.2860031,Pierre
512,Gary Chicago International Airport,41.61629867553711,-87.41280364990234,Gary
513,Topeka Regional Airport,38.950901,-95.663597,Topeka
514,Stillwater Regional Airport,36.161201477051,-97.08570098877,Stillwater
515,Astoria Regional Airport,46.158000946,-123.878997803,Astoria
516,Bakersfield International Airport,35.324799,-118.996002,Bakersfield
517,Merced Regional Macready Field,37.28469849,-120.5139999,Merced
518,Yampa Valley Airport,40.481201,-107.218002,Hayden
519,Auburn University Regional Airport,32.615101,-85.433998,Auburn
520,Bermuda Dunes Airport,33.748492,-116.275027,Bermuda Dunes
521,Boulder Municipal Airport,40.0393981934,-105.225997925,Boulder
522,Skagit Regional Airport,48.470901,-122.420998,Burlington
523,George T Lewis Airport,29.134095,-83.050783,Cedar Key
524,Crystal River Airport,28.867300033569336,-82.57129669189453,Crystal River
525,Furnace Creek Airport,36.463799,-116.880997,Death Valley
526,Jack Edwards National Airport,30.290501,-87.671799,Gulf Shores
527,Hemet Ryan Airport,33.7340011597,-117.023002625,Hemet
528,Montauk Airport,41.0765,-71.920797,Montauk
529,Sanford Seacoast Regional Airport,43.393901824951,-70.708000183105,Sanford
530,Gatlinburg-Pigeon Forge Airport,35.85779953,-83.52870178219999,Sevierville
531,Aberdeen Regional Airport,45.449100494384766,-98.42179870605469,Aberdeen
532,Jack Brooks Regional Airport,29.9508,-94.020699,Beaumont/Port Arthur
533,Brunswick Golden Isles Airport,31.258800506591797,-81.46649932861328,Brunswick
534,New Bedford Regional Airport,41.67610168457031,-70.95690155029297,New Bedford
535,Barkley Regional Airport,37.06079864501953,-88.7738037109375,Paducah
536,Southwest Wyoming Regional Airport,41.5942,-109.065001,Rock Springs
537,Waterloo Regional Airport,42.557098388671875,-92.40029907226562,Waterloo
538,Beverly Regional Airport,42.584202,-70.916496,Beverly / Danvers
539,Four Corners Regional Airport,36.741199,-108.230003,Farmington
540,Findlay Airport,41.013500213600004,-83.66870117190001,Findlay
541,Central Wisconsin Airport,44.7775993347,-89.6668014526,Mosinee
542,North Perry Airport,26.0012,-80.2407,Hollywood
543,Immokalee Regional Airport,26.427933,-81.403531,Immokalee
544,Jefferson City Memorial Airport,38.5912017822,-92.15609741210001,Jefferson City
545,Leesburg Executive Airport,39.077999,-77.557503,Leesburg
546,Lincoln Regional Karl Harder Field,38.909199,-121.350998,Lincoln
547,Mammoth Yosemite Airport,37.62409973,-118.8379974,Mammoth Lakes
548,Northampton Airport,42.328098,-72.611397,Northampton
549,Reno-Stead Airport,39.6674,-119.875999,Reno
550,Santa Paula Airport,34.34719849,-119.060997,Santa Paula
551,Grimes Field,40.13259888,-83.75340271,Urbana
552,Joint Base Andrews,38.810799,-76.866997,Camp Springs
553,Dothan Regional Airport,31.321300506591797,-85.44960021972656,Dothan
554,Lake Charles Regional Airport,30.126100540161133,-93.22329711914062,Lake Charles
555,Pellston Regional Airport of Emmet County Airport,45.57089996,-84.79669952,Pellston
556,Texarkana Regional Airport (Webb Field),33.453701,-93.990997,Texarkana
557,Purdue University Airport,40.4123,-86.936897,West Lafayette
558,Bryce Canyon Airport,37.706401825,-112.144996643,Bryce Canyon
559,Needles Airport,34.7663002014,-114.623001099,Needles
560,New Braunfels Municipal Airport,29.7045,-98.042198,New Braunfels
561,Ardmore Municipal Airport,34.30301,-97.0196342,Ardmore
562,Peachtree City Falcon Field,33.3572998046875,-84.5718002319336,Atlanta
563,Cameron Park Airport,38.683998,-120.987999,Cameron Park
564,Carson Airport,39.1922,-119.734001,Carson City
565,Schaumburg Regional Airport,41.9892997742,-88.1011962891,Chicago/Schaumburg
566,Corona Municipal Airport,33.897701,-117.601997,Corona
567,Town of East Hampton Airport,40.959954,-72.25105,East Hampton
568,Easton Airport / Newnam Field,38.804199,-76.069,Easton
569,Fort Worth Spinks Airport,32.56520080566406,-97.30809783935547,Fort Worth
570,Glendale Municipal Airport,33.52690124511719,-112.29499816894531,Glendale
571,Nevada County Airport,39.223998,-121.002997,Grass Valley
572,Sky Acres Airport,41.70740128,-73.73799896,Millbrook
573,Ormond Beach Municipal Airport,29.300600051879883,-81.11360168457031,Ormond Beach
574,Florence Regional Airport,34.18539810180664,-79.7238998413086,Florence
575,Laramie Regional Airport,41.31209945678711,-105.67500305175781,Laramie
576,William R Fairchild International Airport,48.120201110839844,-123.5,Port Angeles
577,Watertown International Airport,43.991901,-76.021698,Watertown
578,Lackland Air Force Base,29.38419914,-98.58110046,San Antonio
579,Hickory Regional Airport,35.74110031,-81.38950348,Hickory
580,Mansfield Lahm Regional Airport,40.82139968869999,-82.5166015625,Mansfield
581,Felts Field,47.682899,-117.321925,Spokane
582,Hagerstown Regional Richard A Henson Field,39.707901,-77.72949982,Hagerstown
583,Springfield-Beckley Municipal Airport,39.840301513672,-83.840202331543,Springfield
584,Merrill Field,61.2135009765625,-149.843994140625,Anchorage
585,Mason City Municipal Airport,43.157799,-93.331299,Clear Lake
586,Greenbrier Valley Airport,37.8582992554,-80.3994979858,Lewisburg
587,Portland Troutdale Airport,45.54940032959,-122.40100097656,Portland
588,Tonopah Airport,38.06019974,-117.086998,Tonopah
589,Chehalis Centralia Airport,46.676998138399995,-122.983001709,Chehalis
590,Fitchburg Municipal Airport,42.554100036621094,-71.75900268554688,Fitchburg
591,Gainesville Municipal Airport,33.651401519800004,-97.1969985962,Gainesville
592,Lee Gilmer Memorial Airport,34.27259827,-83.8302002,Gainesville
593,Greeley–Weld County Airport,40.4374008179,-104.633003235,Greeley
594,Lodi Airport,38.20240021,-121.2679977,Lodi
595,Dare County Regional Airport,35.91899872,-75.69550323,Manteo
596,Pompano Beach Airpark,26.247100830078,-80.111099243164,Pompano Beach
597,Santa Ynez Airport,34.60680008,-120.0759964,Santa Ynez
598,Shelter Cove Airport,40.028167,-124.074305,Shelter Cove
599,Sulphur Springs Municipal Airport,33.159801483154,-95.621101379395,Sulphur Springs
600,Tampa Executive Airport,28.013999939,-82.3452987671,Tampa
601,Francis S Gabreski Airport,40.8437004089,-72.6317977905,Westhampton Beach
602,Southwest Georgia Regional Airport,31.532946,-84.196215,Albany
603,Tri-State Airport / Milton J. Ferguson Field,38.366699,-82.557999,Huntington
604,Joplin Regional Airport,37.151798,-94.498299,Joplin
605,Saint Cloud Regional Airport,45.5466,-94.059898,Saint Cloud
606,Martin State Airport,39.325699,-76.413803,Baltimore
607,Northeast Wyoming Regional Airport,44.3489,-105.539001,Gillette
608,Friedman Memorial Airport,43.50439835,-114.2959976,Hailey
609,Lewiston Nez Perce County Airport,46.3745002746582,-117.01499938964844,Lewiston
610,Eastern Sierra Regional Airport,37.3731002808,-118.363998413,Bishop
611,Greater Kankakee Airport,41.07139968869999,-87.8462982178,Kankakee
612,Kenosha Regional Airport,42.59569931,-87.92780304,Kenosha
613,Nogales International Airport,31.4177,-110.848,Nogales
614,Ponca City Regional Airport,36.73199844,-97.09980011,Ponca City
615,Telluride Regional Airport,37.9538,-107.907997,Telluride
616,Westerly State Airport,41.3496017456,-71.8033981323,Westerly
617,Monmouth Executive Airport,40.18690109,-74.12490082,Belmar/Farmingdale
618,Bessemer Airport,33.312901,-86.925903,Bessemer
619,Calexico International Airport,32.6694984436,-115.513000488,Calexico
620,Cartersville Airport,34.12310028076172,-84.84870147705078,Cartersville
621,Bolton Field,39.90119934082031,-83.13690185546875,Columbus
622,Deland Municipal Sidney H Taylor Field,29.06699944,-81.28379822,Deland
623,Columbia County Airport,42.2913017273,-73.7102966309,Hudson
624,Iowa City Municipal Airport,41.639198303200004,-91.5465011597,Iowa City
625,Little River Airport,39.262001037597656,-123.75399780273438,Little River
626,Grand Glaize Osage Beach Airport,38.1105003357,-92.6804962158,Osage Beach
627,Whiteman Airport,34.2593,-118.413002,Pacoima
628,North Central State Airport,41.9207992554,-71.49140167239999,Pawtucket
629,Plymouth Municipal Airport,41.909,-70.728798,Plymouth
